item,itemLabel,twitter_username,user_id
http://www.wikidata.org/entity/Q87485,Martin Sonneborn,http://www.wikidata.org/entity/statement/Q87485-6BF68679-535F-4C8E-BEBB-5A9CF0FAAEEA,20463983
http://www.wikidata.org/entity/Q88087,Ole Schröder,http://www.wikidata.org/entity/statement/Q88087-23341A2F-C743-46E6-8A47-1FC93941108A,64056505
http://www.wikidata.org/entity/Q88158,Julia Klöckner,http://www.wikidata.org/entity/statement/Q88158-fb78cd85-4b33-99c9-a313-93bd646bdfb9,29858729
http://www.wikidata.org/entity/Q88213,Peter Jahr,http://www.wikidata.org/entity/statement/Q88213-E952124A-9AA2-4CB8-9F29-7DACD3A79CDA,3119157183
http://www.wikidata.org/entity/Q88346,Christian von Stetten,http://www.wikidata.org/entity/statement/Q88346-D98E400E-856D-46C0-A095-CFFE77CB7FA2,1334019378
http://www.wikidata.org/entity/Q88866,Manfred Weber,http://www.wikidata.org/entity/statement/Q88866-24EF6FF7-A760-41DF-8F29-91E1B4003348,20399735
http://www.wikidata.org/entity/Q89292,Joachim Starbatty,http://www.wikidata.org/entity/statement/Q89292-B2E1789F-2D83-4FEE-9A3F-6EA11D0DC952,3163035801
http://www.wikidata.org/entity/Q91526,Cornelia Ernst,http://www.wikidata.org/entity/statement/Q91526-569A8EE0-FC3C-4DDE-A65A-D3DFF786553B,1225229076
http://www.wikidata.org/entity/Q91697,Sabine Verheyen,http://www.wikidata.org/entity/statement/Q91697-D570BD27-7545-4B30-87FB-55725B0A17C5,2606242467
http://www.wikidata.org/entity/Q91865,Julian Nida-Rümelin,http://www.wikidata.org/entity/statement/Q91865-5e7aa242-4fee-5c08-b1ee-2002f7475a3f,497755557
http://www.wikidata.org/entity/Q92274,Petra Kammerevert,http://www.wikidata.org/entity/statement/Q92274-AFC98823-7E9C-4896-8F0C-E7092E463E98,17064195
http://www.wikidata.org/entity/Q95185,Kerstin Andreae,http://www.wikidata.org/entity/statement/Q95185-D56EDD0A-8465-421B-988A-E0FBB5B9E45F,41548943
http://www.wikidata.org/entity/Q95577,Katja Suding,http://www.wikidata.org/entity/statement/Q95577-499ac43c-42e8-3a35-6caf-985b3892548f,18880634
http://www.wikidata.org/entity/Q95758,Jens Geier,http://www.wikidata.org/entity/statement/Q95758-8E53CFE9-088B-4EE5-A277-72D84998D044,36347303
http://www.wikidata.org/entity/Q95895,Martin Häusling,http://www.wikidata.org/entity/statement/Q95895-1b137371-44aa-d9a9-8aaa-ba60250dfb8d,82912952
http://www.wikidata.org/entity/Q96290,Helmut Scholz,http://www.wikidata.org/entity/statement/Q96290-4790A4EB-5986-4FB1-A8E2-350CD47ECCB9,2449051215
http://www.wikidata.org/entity/Q96290,Helmut Scholz,http://www.wikidata.org/entity/statement/Q96290-639F41F2-14BA-45AD-AF5A-B33472A2FC56,23316843
http://www.wikidata.org/entity/Q96293,Bernd Althusmann,http://www.wikidata.org/entity/statement/Q96293-afa91eac-4a09-80d1-1b05-d2e778aad993,777476473187958785
http://www.wikidata.org/entity/Q96427,Jan-Marco Luczak,http://www.wikidata.org/entity/statement/Q96427-4F433B9B-FF47-441C-AA13-B8049B25909D,22908417
http://www.wikidata.org/entity/Q96439,Alexandra Thein,http://www.wikidata.org/entity/statement/Q96439-28C53801-0A1B-4BA2-BF00-21E307BE72C3,t2250483883
http://www.wikidata.org/entity/Q96605,Thomas Händel,http://www.wikidata.org/entity/statement/Q96605-8B21F67C-1175-4FEB-9B2B-D45F1F5B55B3,1294551798
http://www.wikidata.org/entity/Q97872,Thomas Jarzombek,http://www.wikidata.org/entity/statement/Q97872-C9D11CB6-9D2C-4594-A255-89730CC87951,37105136
http://www.wikidata.org/entity/Q98105,Tom Koenigs,http://www.wikidata.org/entity/statement/Q98105-FEDA88B4-7BA1-48A7-8E44-5BE98C3A4E56,399988476
